employee_id,is_promoted
41236,1
17191,1
35717,1
45386,1
52709,1
56616,1
66317,1
32533,1
30063,1
42131,1
77697,1
21215,1
39229,1
20715,1
46151,1
22689,1
58292,1
11934,1
5583,1
36677,1
31001,1
64674,1
68298,1
48627,1
38452,1
1769,1
2394,1
51077,1
41591,1
8368,1
67340,1
1818,1
21027,1
38808,1
42927,1
34892,1
42731,1
44826,1
6822,1
10455,1
71207,1
26604,1
64428,1
1832,1
59541,1
44648,1
73107,1
61433,1
30159,1
18138,1
12570,1
48205,1
23205,1
24361,1
5007,1
42534,1
55399,1
74439,1
58844,1
55176,1
13823,1
14392,1
44519,1
50331,1
34118,1
44797,1
629,1
52926,1
56877,1
12752,1
6730,1
7768,1
75254,1
59771,1
282,1
19157,1
10103,1
2054,1
1202,1
61269,1
34326,1
55199,1
28403,1
24329,1
36138,1
29930,1
55692,1
64099,1
64297,1
19801,1
4012,1
64332,1
4353,1
21446,1
50796,1
51902,1
17070,1
67418,1
70422,1
19666,1
58955,1
11707,1
37762,1
53618,1
59563,1
50310,1
60595,1
66534,1
56218,1
59392,1
64641,1
6035,1
11600,1
60196,1
34151,1
27306,1
70496,1
8092,1
10850,1
69792,1
76856,1
55327,1
53647,1
39801,1
75906,1
75457,1
40614,1
2688,1
52706,1
1587,1
32466,1
28283,1
29856,1
3155,1
56176,1
27569,1
55339,1
5570,1
68220,1
67062,1
57624,1
59576,1
25505,1
76101,1
51570,1
15526,1
8354,1
51592,1
47927,1
22439,1
49189,1
28395,1
23819,1
1581,1
20040,1
23982,1
36036,1
21162,1
34770,1
61416,1
48245,1
3774,1
22041,1
55512,1
33165,1
15002,1
64912,1
27387,1
43920,1
53447,1
29335,1
49104,1
58296,1
19793,1
61401,1
43945,1
52380,1
7842,1
2214,1
41826,1
74752,1
5030,1
64064,1
11206,1
74205,1
48761,1
27919,1
12499,1
34769,1
75054,1
65172,1
22402,1
17866,1
12012,1
63985,1
75663,1
27007,1
52834,1
32808,1
23395,1
44084,1
39945,1
71056,1
29362,1
66991,1
21702,1
18855,1
22314,1
14815,1
6486,1
5957,1
70178,1
66883,1
51827,1
76385,1
30789,1
11558,1
14145,1
19338,1
49518,1
48790,1
58315,1
71517,1
864,1
45116,1
32534,1
12039,1
30720,1
78075,1
70617,1
16,1
15892,1
15702,1
72677,1
4422,1
20160,1
9630,1
58209,1
40042,1
35386,1
70374,1
51111,1
36827,1
19601,1
17825,1
16971,1
76895,1
71434,1
72451,1
4622,1
68913,1
41576,1
55271,1
45074,1
26350,1
4298,1
49543,1
73454,1
62038,1
64843,1
30065,1
43916,1
11343,1
74154,1
20865,1
74344,1
14786,1
61065,1
70849,1
67326,1
7670,1
11492,1
16446,1
64067,1
53894,1
61654,1
55133,1
13380,1
57313,1
18024,1
76634,1
18122,1
44661,1
16472,1
31174,1
58460,1
27739,1
66753,1
11682,1
43499,1
39210,1
10322,1
53944,1
12463,1
68930,1
62823,1
55119,1
26018,1
6726,1
40370,1
16807,1
37429,1
9323,1
21081,1
52672,1
19309,1
19785,1
47824,1
25094,1
5122,1
74557,1
18781,1
45243,1
62166,1
65688,1
33927,1
15555,1
66055,1
1843,1
30504,1
77053,1
23296,1
44146,1
33125,1
21894,1
58838,1
21182,1
76269,1
63199,1
50557,1
70267,1
73835,1
30295,1
8362,1
8085,1
74072,1
68219,1
26541,1
12164,1
70719,1
879,1
30296,1
46356,1
68831,1
63203,1
29710,1
71014,1
15877,1
9922,1
47694,1
10675,1
8383,1
64984,1
20504,1
43639,1
24015,1
27197,1
37075,1
64878,1
63064,1
74278,1
4478,1
35296,1
70928,1
33876,1
8185,1
76892,1
32467,1
72561,1
68566,1
36498,1
20375,1
8716,1
8461,1
41812,1
59490,1
51757,1
51865,1
4309,1
64885,1
20168,1
66087,1
73009,1
30164,1
67864,1
35816,1
76192,1
60888,1
55590,1
50283,1
41551,1
42146,1
67875,1
61813,1
68570,1
14736,1
7659,1
6682,1
37576,1
55026,1
41550,1
72398,1
2892,1
39098,1
50982,1
51580,1
77914,1
10922,1
18382,1
42668,1
76359,1
74333,1
2573,1
76559,1
68232,1
9985,1
5082,1
73938,1
36101,1
44167,1
45108,1
47090,1
73522,1
39153,1
69591,1
28165,1
7937,1
9535,1
21889,1
48698,1
1145,1
58190,1
78006,1
61926,1
31026,1
37098,1
77035,1
651,1
42878,1
75645,1
19255,1
65631,1
35412,1
34480,1
71650,1
51839,1
26847,1
31479,1
9359,1
33249,1
13840,1
23150,1
2325,1
53842,1
77803,1
67457,1
55194,1
29960,1
41569,1
10899,1
33213,1
73179,1
78058,1
77202,1
37225,1
24874,1
76316,1
59098,1
53290,1
63148,1
63822,1
2614,1
62483,1
57703,1
35775,1
28125,1
2418,1
44885,1
48027,1
50649,1
9933,1
69081,1
53201,1
6808,1
65488,1
19528,1
54477,1
49951,1
54415,1
61931,1
1119,1
63462,1
22101,1
8568,1
8600,1
52936,1
63614,1
52124,1
18797,1
4256,1
39870,1
51095,1
46141,1
44898,1
74073,1
45471,1
66030,1
28826,1
12508,1
11937,1
76334,1
8723,1
45446,1
52583,1
68908,1
2001,1
8595,1
65126,1
28428,1
22896,1
24347,1
74688,1
76692,1
66343,1
19034,1
41843,1
40691,1
41577,1
30872,1
19722,1
47091,1
76229,1
68016,1
56816,1
8114,1
29399,1
65155,1
59957,1
8060,1
5491,1
43030,1
36920,1
47664,1
43058,1
30714,1
48536,1
13339,1
39319,1
22604,1
62022,1
33140,1
32824,1
50509,1
5137,1
11013,1
34933,1
48056,1
12280,1
12477,1
32310,1
19044,1
75945,1
6979,1
12198,1
6326,1
22440,1
27549,1
32172,1
12740,1
6103,1
40466,1
54928,1
75347,1
72217,1
54174,1
26791,1
48096,1
17082,1
77839,1
16582,1
18957,1
1553,1
31940,1
47438,1
61331,1
12229,1
76480,1
68403,1
11831,1
5902,1
41651,1
66284,1
59517,1
2605,1
18363,1
48605,1
23109,1
52648,1
31164,1
9814,1
60883,1
77971,1
21863,1
53394,1
8880,1
29085,1
11270,1
12470,1
56110,1
64613,1
36383,1
20324,1
33069,1
64270,1
40147,1
76519,1
26123,1
73529,1
56105,1
67047,1
18953,1
55765,1
8589,1
53855,1
18609,1
10519,1
49966,1
70943,1
15839,1
34106,1
34031,1
52720,1
24922,1
55404,1
16921,1
762,1
26361,1
58215,1
72058,1
33106,1
77707,1
63139,1
53064,1
22585,1
64361,1
3733,1
58643,1
77917,1
22051,1
657,1
36262,1
17446,1
32645,1
43653,1
3909,1
27754,1
37472,1
25690,1
55830,1
67443,1
17550,1
76819,1
24074,1
49624,1
54727,1
28787,1
23416,1
40207,1
32771,1
23013,1
6034,1
63826,1
40274,1
65595,1
65691,1
63520,1
10504,1
93,1
26759,1
51651,1
40417,1
14282,1
29138,1
25305,1
497,1
20824,1
31964,1
33417,1
4890,1
49932,1
66567,1
50440,1
78193,1
66198,1
42331,1
17324,1
15335,1
37550,1
46675,1
35763,1
20118,1
51730,1
37661,1
61040,1
20868,1
74616,1
10117,1
46704,1
17437,1
23733,1
55291,1
41485,1
18182,1
7432,1
53393,1
61922,1
53426,1
28179,1
24852,1
8204,1
58386,1
46300,1
31289,1
25142,1
44975,1
68149,1
61600,1
77785,1
50801,1
27761,1
56793,1
43855,1
50170,1
40605,1
3118,1
67959,1
18625,1
26013,1
26131,1
38491,1
34508,1
74182,1
10035,1
51731,1
9618,1
57074,1
13360,1
63388,1
41363,1
13895,1
9791,1
21452,1
39985,1
30779,1
77599,1
18056,1
88,1
72429,1
47070,1
23934,1
14440,1
19297,1
10359,1
75107,1
30753,1
15008,1
8414,1
77936,1
32129,1
71526,1
78062,1
26027,1
50410,1
55150,1
40091,1
22229,1
23264,1
3010,1
56092,1
25837,1
46237,1
22235,1
20588,1
54642,1
12589,1
58669,1
28762,1
46326,1
27528,1
43853,1
75010,1
65264,1
14894,1
939,1
74652,1
36389,1
44937,1
765,1
64954,1
35765,1
11775,1
10782,1
11347,1
32488,1
19754,1
8056,1
4720,1
70758,1
56032,1
21658,1
27809,1
19290,1
31071,1
28867,1
57661,1
68132,1
11472,1
62190,1
58599,1
71363,1
10857,1
23176,1
4870,1
10904,1
60122,1
21084,1
20105,1
21828,1
14874,1
10475,1
21615,1
18140,1
49676,1
74394,1
54803,1
4669,1
32599,1
8067,1
53695,1
34076,1
22364,1
60152,1
30068,1
17688,1
53629,1
15034,1
59954,1
61317,1
18995,1
14897,1
43056,1
13433,1
32499,1
40803,1
15325,1
71568,1
23847,1
3582,1
3555,1
19150,1
46812,1
35695,1
77763,1
51345,1
24129,1
48672,1
21666,1
65203,1
48800,1
8378,1
22142,1
44111,1
56894,1
65941,1
69782,1
74867,1
56906,1
25375,1
52309,1
9438,1
46353,1
9828,1
33582,1
42960,1
28368,1
25356,1
78295,1
66309,1
57413,1
6857,1
57835,1
77760,1
55034,1
56653,1
46396,1
36819,1
37704,1
12446,1
54948,1
71202,1
54051,1
37390,1
9582,1
7190,1
71972,1
66729,1
801,1
10076,1
35654,1
51915,1
62481,1
16287,1
20431,1
1528,1
25154,1
65194,1
35348,1
45660,1
10947,1
54865,1
30638,1
27873,1
4467,1
23064,1
52154,1
66575,1
51005,1
289,1
24795,1
70225,1
24603,1
63145,1
53686,1
31726,1
70607,1
4839,1
50370,1
1969,1
11175,1
12255,1
73516,1
77433,1
9567,1
66456,1
50769,1
2847,1
14831,1
44923,1
63713,1
71732,1
11901,1
67353,1
22570,1
25118,1
62848,1
798,1
59196,1
5231,1
69774,1
40748,1
8801,1
5135,1
54302,1
33108,1
26355,1
69668,1
55751,1
50066,1
13515,1
66327,1
16773,1
38024,1
15934,1
11365,1
29179,1
74822,1
48474,1
43486,1
52356,1
23694,1
24571,1
55737,1
46036,1
48109,1
22239,1
67517,1
65841,1
38298,1
27473,1
50505,1
6088,1
71388,1
11383,1
41151,1
10088,1
4668,1
25765,1
14053,1
64638,1
30592,1
165,1
18225,1
55883,1
24523,1
47432,1
77269,1
13346,1
37111,1
48913,1
2289,1
41783,1
31166,1
44438,1
27411,1
77324,1
65544,1
59584,1
76465,1
33726,1
70892,1
49769,1
68324,1
27881,1
67625,1
58878,1
28651,1
69410,1
10314,1
10687,1
4206,1
2559,1
28936,1
47368,1
20468,1
68392,1
16987,1
53227,1
51608,1
73803,1
4143,1
56404,1
52529,1
61080,1
46920,1
50855,1
52556,1
44719,1
15070,1
5287,1
26820,1
22128,1
14029,1
31414,1
47194,1
73039,1
24465,1
68922,1
506,1
14340,1
70196,1
65336,1
7281,1
77238,1
5046,1
4840,1
49445,1
23074,1
24200,1
27935,1
53440,1
39392,1
27991,1
29677,1
21480,1
37587,1
26369,1
44180,1
70099,1
71719,1
25348,1
11670,1
8623,1
75926,1
11790,1
11881,1
9282,1
59887,1
5661,1
50733,1
27065,1
43105,1
26391,1
38480,1
64236,1
9225,1
77776,1
59450,1
28792,1
61768,1
46376,1
50916,1
45614,1
64097,1
13862,1
26596,1
20816,1
28543,1
32294,1
77793,1
12293,1
4202,1
52758,1
1191,1
3240,1
69001,1
42016,1
1149,1
55755,1
14215,1
34249,1
69509,1
41395,1
38667,1
72921,1
42323,1
52852,1
57218,1
61904,1
60592,1
24048,1
23824,1
31367,1
72741,1
42569,1
30853,1
4520,1
56445,1
67989,1
56865,1
20679,1
26313,1
14719,1
793,1
3624,1
65359,1
75870,1
71321,1
17915,1
26941,1
55036,1
74591,1
34219,1
45671,1
22450,1
53615,1
6797,1
75142,1
56094,1
11394,1
11226,1
17317,1
68150,1
41942,1
41754,1
25065,1
40383,1
29298,1
59990,1
19339,1
4775,1
28483,1
29845,1
27173,1
46048,1
49052,1
50277,1
75433,1
43781,1
37282,1
41299,1
71760,1
41323,1
40467,1
14698,1
9545,1
68227,1
25239,1
57181,1
57221,1
25631,1
20284,1
546,1
34882,1
27179,1
77557,1
55312,1
7806,1
6055,1
68084,1
28310,1
7313,1
74381,1
47696,1
31625,1
32259,1
41487,1
17164,1
50024,1
61049,1
23024,1
72166,1
57284,1
74553,1
2900,1
28376,1
38335,1
40047,1
38268,1
55095,1
67738,1
61699,1
47998,1
52794,1
55987,1
43759,1
78243,1
69262,1
76337,1
69749,1
58118,1
7232,1
63995,1
38792,1
58571,1
75341,1
41455,1
32033,1
53763,1
29297,1
46808,1
59763,1
51464,1
13371,1
34238,1
70322,1
5277,1
342,1
77794,1
59535,1
56045,1
6152,1
21833,1
50549,1
46206,1
12518,1
36534,1
14054,1
26196,1
7012,1
70712,1
56821,1
14682,1
53066,1
53587,1
61924,1
33800,1
87,1
9335,1
52548,1
13775,1
26436,1
52956,1
14738,1
37595,1
60482,1
22250,1
12423,1
51429,1
2663,1
27145,1
76633,1
41523,1
10596,1
148,1
66788,1
25203,1
7730,1
69787,1
40496,1
18792,1
24050,1
30993,1
37874,1
9284,1
41089,1
30302,1
3502,1
75953,1
37771,1
15000,1
53362,1
62498,1
67732,1
518,1
36790,1
67520,1
65510,1
62570,1
14150,1
25067,1
45057,1
52382,1
71103,1
27970,1
42644,1
60296,1
11189,1
6467,1
38436,1
14655,1
33809,1
42079,1
35909,1
55175,1
5535,1
13678,1
18254,1
35102,1
50941,1
25410,1
32270,1
50745,1
41554,1
55807,1
14088,1
27430,1
41469,1
77240,1
26924,1
65027,1
41335,1
73245,1
72016,1
5052,1
54588,1
47312,1
38158,1
70263,1
69700,1
63674,1
54354,1
29624,1
60001,1
46702,1
73147,1
49464,1
59562,1
49981,1
50306,1
51775,1
22390,1
8275,1
59640,1
14619,1
42723,1
64491,1
27664,1
4950,1
13747,1
24569,1
30765,1
23955,1
8924,1
77175,1
67691,1
43680,1
13639,1
40845,1
75420,1
43614,1
1206,1
66850,1
5383,1
17154,1
22554,1
49062,1
61154,1
8590,1
17742,1
67333,1
67198,1
27675,1
54768,1
15760,1
55969,1
65701,1
5317,1
17371,1
62213,1
39165,1
7048,1
56202,1
48940,1
59025,1
17949,1
34437,1
67101,1
74094,1
55944,1
59139,1
68611,1
43525,1
24322,1
2218,1
43036,1
68026,1
15584,1
3559,1
70869,1
42769,1
7980,1
32850,1
48724,1
63161,1
32130,1
76015,1
30049,1
49496,1
9035,1
1597,1
20892,1
66974,1
67922,1
12391,1
9430,1
31924,1
60587,1
33868,1
7622,1
19913,1
39617,1
57143,1
71656,1
64150,1
37816,1
39049,1
74577,1
41707,1
8985,1
20041,1
28852,1
75824,1
57458,1
48379,1
40532,1
73339,1
71703,1
38944,1
12523,1
28264,1
68129,1
19853,1
37811,1
34578,1
408,1
24445,1
77650,1
37650,1
8615,1
39380,1
19588,1
47328,1
29715,1
50681,1
4460,1
33413,1
71186,1
51646,1
73589,1
10844,1
18805,1
14549,1
77161,1
24737,1
13083,1
47228,1
16478,1
38090,1
13806,1
3158,1
11362,1
75252,1
25535,1
64472,1
43963,1
8106,1
72913,1
8389,1
23123,1
38561,1
77080,1
52085,1
2970,1
7898,1
52915,1
10428,1
22437,1
13908,1
73171,1
50958,1
65460,1
22603,1
70111,1
35633,1
22592,1
1993,1
3664,1
44199,1
7679,1
75747,1
60745,1
57971,1
72855,1
20912,1
2665,1
60342,1
67031,1
31485,1
47377,1
66307,1
63868,1
25461,1
55496,1
11806,1
32367,1
23369,1
19776,1
41834,1
41110,1
45919,1
46377,1
38864,1
40967,1
58898,1
68841,1
46634,1
22562,1
36116,1
31702,1
19873,1
3258,1
73456,1
25928,1
75907,1
68017,1
11331,1
48726,1
13559,1
70423,1
40495,1
58328,1
70090,1
53513,1
24878,1
59338,1
69027,1
1663,1
21910,1
23082,1
70042,1
23568,1
64654,1
33494,1
73986,1
41910,1
33981,1
16602,1
69245,1
72746,1
65149,1
6758,1
47811,1
47229,1
47629,1
36825,1
53708,1
45417,1
5915,1
33676,1
28030,1
15260,1
57858,1
8602,1
48002,1
11515,1
49741,1
20456,1
46945,1
28103,1
12892,1
16291,1
71336,1
23403,1
27244,1
25099,1
36433,1
58197,1
16963,1
56944,1
23167,1
19687,1
459,1
61937,1
35328,1
30429,1
55775,1
48156,1
10513,1
24385,1
62548,1
8639,1
10144,1
55243,1
67679,1
62306,1
62303,1
41560,1
41568,1
21546,1
44899,1
73401,1
61394,1
57479,1
28715,1
23056,1
51667,1
59232,1
6541,1
38995,1
10496,1
75632,1
74031,1
4976,1
17441,1
57876,1
52507,1
4603,1
62933,1
51710,1
61127,1
47648,1
18055,1
12174,1
56467,1
47956,1
73446,1
46844,1
54234,1
2819,1
15305,1
44107,1
65826,1
16104,1
35508,1
69570,1
43224,1
14665,1
52461,1
5386,1
35266,1
51675,1
37053,1
7045,1
41802,1
28849,1
43454,1
37112,1
71099,1
46263,1
17232,1
7813,1
37247,1
71780,1
73816,1
51340,1
51897,1
53442,1
35030,1
32954,1
42086,1
40833,1
25788,1
14243,1
57748,1
65191,1
20795,1
56671,1
12649,1
49167,1
11130,1
25749,1
14228,1
23768,1
18240,1
37192,1
77976,1
76025,1
54314,1
52077,1
71427,1
44354,1
30863,1
36796,1
58096,1
46539,1
68385,1
73238,1
9932,1
60857,1
17095,1
18407,1
54707,1
6377,1
702,1
60795,1
31197,1
42597,1
17002,1
53191,1
21909,1
63631,1
22383,1
3903,1
7917,1
10210,1
26200,1
41069,1
4009,1
23746,1
27727,1
20681,1
39015,1
3619,1
18633,1
39357,1
71059,1
36949,1
21790,1
10702,1
10242,1
35910,1
19035,1
493,1
53361,1
28459,1
12422,1
32313,1
42332,1
64707,1
62563,1
72027,1
18173,1
27927,1
7761,1
13584,1
49789,1
8707,1
3222,1
35876,1
6238,1
29968,1
45735,1
1122,1
57695,1
26168,1
31622,1
69352,1
65736,1
52006,1
18568,1
53541,1
11512,1
40458,1
66436,1
22279,1
78082,1
58822,1
28474,1
799,1
76676,1
55796,1
38959,1
9731,1
49575,1
4367,1
21569,1
61928,1
57919,1
15106,1
14100,1
62208,1
48142,1
52094,1
23876,1
69976,1
32870,1
36717,1
27667,1
31802,1
1673,1
50354,1
76421,1
9219,1
56172,1
25489,1
75600,1
33489,1
22600,1
61225,1
13300,1
53280,1
29945,1
30818,1
23499,1
40615,1
41605,1
45678,1
56989,1
1380,1
5627,1
9394,1
55510,1
55467,1
9761,1
18660,1
6143,1
5078,1
23661,1
2976,1
21130,1
61216,1
66598,1
65278,1
61131,1
15310,1
5284,1
76979,1
75067,1
18536,1
2082,1
50396,1
34913,1
46568,1
8996,1
59424,1
17748,1
22847,1
31125,1
49912,1
8526,1
3358,1
14267,1
26523,1
3039,1
65361,1
59170,1
13860,1
14066,1
29274,1
61917,1
74498,1
29414,1
53770,1
6362,1
71898,1
68983,1
11880,1
892,1
29081,1
12494,1
52868,1
2145,1
70321,1
5194,1
12524,1
74973,1
24134,1
10206,1
23658,1
19346,1
1809,1
62130,1
9344,1
72216,1
36070,1
30583,1
58540,1
61299,1
53897,1
24216,1
23693,1
21514,1
22304,1
60026,1
17946,1
16156,1
60787,1
10048,1
7864,1
7994,1
68571,1
21988,1
11955,1
64154,1
2787,1
65528,1
5165,1
24568,1
31424,1
20626,1
29371,1
57084,1
69846,1
31774,1
53365,1
12766,1
42260,1
11950,1
7236,1
18570,1
14616,1
76301,1
25257,1
5882,1
16115,1
68458,1
4697,1
50419,1
42739,1
26316,1
56990,1
13329,1
4846,1
77062,1
73199,1
2485,1
30620,1
75128,1
53143,1
65634,1
25564,1
12201,1
47989,1
991,1
27806,1
64397,1
42653,1
31242,1
71054,1
48997,1
70545,1
46175,1
20071,1
42244,1
25317,1
34695,1
47384,1
46610,1
21380,1
41204,1
61998,1
78036,1
42966,1
70202,1
48888,1
35487,1
56784,1
59000,1
48867,1
67771,1
28461,1
25953,1
34496,1
26375,1
73654,1
7304,1
10318,1
7720,1
25382,1
2169,1
46831,1
69637,1
29881,1
15211,1
13,1
3552,1
69875,1
9205,1
21552,1
10036,1
5972,1
7117,1
71506,1
66533,1
66772,1
27587,1
21912,1
60319,1
12620,1
23050,1
40447,1
22505,1
2925,1
7246,1
59103,1
62281,1
30480,1
26171,1
51946,1
53790,1
35626,1
32799,1
65145,1
76528,1
68288,1
19897,1
33749,1
21735,1
63782,1
75577,1
77623,1
51516,1
39024,1
31825,1
21792,1
18798,1
39315,1
5242,1
38044,1
10670,1
49793,1
74112,1
54434,1
4680,1
16873,1
15600,1
10301,1
37482,1
75966,1
13757,1
71546,1
62282,1
75300,1
52747,1
21957,1
18309,1
4016,1
28184,1
73210,1
9294,1
22943,1
58678,1
40085,1
6935,1
62782,1
42208,1
34288,1
53450,1
53127,1
14263,1
73815,1
23631,1
65551,1
56609,1
77389,1
53938,1
25791,1
71785,1
2827,1
62910,1
34516,1
46235,1
13497,1
57081,1
70696,1
38604,1
32220,1
72881,1
23244,1
44609,1
56486,1
46278,1
10205,1
26331,1
56968,1
58465,1
61788,1
51185,1
21357,1
23310,1
69139,1
41947,1
37847,1
40329,1
33264,1
16381,1
20381,1
32867,1
36282,1
37306,1
58407,1
12875,1
28559,1
32277,1
63543,1
60943,1
9120,1
6309,1
11841,1
12792,1
74511,1
48562,1
45932,1
44546,1
48793,1
74228,1
54135,1
53000,1
35915,1
5532,1
16123,1
12193,1
56513,1
17451,1
61294,1
34313,1
67053,1
11109,1
29927,1
15614,1
14913,1
74038,1
33982,1
10737,1
53493,1
15205,1
23953,1
20979,1
30222,1
57082,1
77179,1
45131,1
4164,1
59368,1
40,1
55217,1
66507,1
65733,1
65534,1
16587,1
29147,1
46758,1
14338,1
43636,1
27461,1
75304,1
6107,1
41333,1
66338,1
69855,1
53082,1
41160,1
6334,1
32569,1
8827,1
67910,1
76813,1
2988,1
64190,1
20121,1
41741,1
45194,1
49919,1
14154,1
11254,1
16331,1
55001,1
28513,1
20185,1
35919,1
24500,1
44054,1
50629,1
59166,1
9372,1
47084,1
73073,1
5349,1
76713,1
65142,1
73178,1
434,1
40397,1
35129,1
24753,1
54946,1
49679,1
70426,1
75033,1
55142,1
31732,1
67361,1
7862,1
47674,1
51170,1
40250,1
15882,1
33088,1
74571,1
14855,1
27267,1
77029,1
57031,1
69393,1
46092,1
76238,1
66339,1
7081,1
15678,1
18667,1
29359,1
36923,1
42363,1
42346,1
2398,1
62464,1
17938,1
49710,1
33989,1
72283,1
8721,1
53137,1
18516,1
41498,1
19237,1
68536,1
74853,1
62777,1
50962,1
37122,1
24564,1
63834,1
7507,1
23158,1
57670,1
35619,1
38839,1
58149,1
71077,1
68696,1
63303,1
29100,1
22881,1
26273,1
27544,1
29125,1
44046,1
76292,1
71693,1
7887,1
1630,1
34880,1
32111,1
67458,1
9513,1
251,1
74792,1
45392,1
52285,1
11142,1
23965,1
52158,1
12689,1
4389,1
22203,1
65204,1
55171,1
642,1
18034,1
38233,1
40438,1
5672,1
36360,1
71731,1
75348,1
77560,1
73394,1
3963,1
72319,1
13734,1
61684,1
35369,1
7136,1
77470,1
26561,1
38724,1
12776,1
25604,1
73581,1
6164,1
40315,1
50169,1
22002,1
65901,1
48190,1
6530,1
44237,1
43404,1
52164,1
21533,1
39279,1
43365,1
48458,1
29001,1
2112,1
15626,1
38346,1
15640,1
11803,1
29804,1
23181,1
40972,1
22542,1
74599,1
62043,1
19010,1
76400,1
5921,1
24617,1
43838,1
43985,1
49217,1
2251,1
32062,1
71741,1
37759,1
46616,1
25420,1
42255,1
55265,1
9316,1
73040,1
69295,1
59204,1
14900,1
7099,1
21091,1
12739,1
65553,1
24447,1
27933,1
73298,1
63372,1
74510,1
66547,1
15775,1
58258,1
67699,1
70274,1
6010,1
46947,1
2239,1
50546,1
34930,1
35859,1
9903,1
12389,1
28343,1
52597,1
21269,1
48939,1
18613,1
32320,1
56253,1
30370,1
25659,1
47894,1
53018,1
27866,1
9564,1
42527,1
24880,1
6821,1
66028,1
48863,1
76975,1
69278,1
36730,1
37713,1
76163,1
65489,1
8198,1
77694,1
67578,1
40823,1
14423,1
60679,1
25563,1
6060,1
21761,1
140,1
14779,1
50055,1
51240,1
72425,1
14730,1
16822,1
18369,1
22971,1
22904,1
35353,1
71231,1
24247,1
34518,1
54988,1
36916,1
60931,1
72213,1
32787,1
76012,1
31371,1
70625,1
26615,1
58293,1
44681,1
70288,1
42200,1
585,1
39138,1
51487,1
44264,1
9368,1
62194,1
8427,1
72121,1
67784,1
50392,1
72674,1
20072,1
74917,1
10312,1
27112,1
45308,1
49172,1
66386,1
60575,1
16841,1
59126,1
26677,1
63012,1
6650,1
28415,1
1921,1
20319,1
64504,1
60173,1
74128,1
25776,1
17835,1
63672,1
31676,1
34663,1
24762,1
28698,1
12640,1
64142,1
13619,1
74342,1
38946,1
24962,1
18223,1
36014,1
75424,1
25754,1
10077,1
11911,1
44573,1
11525,1
2809,1
73597,1
33884,1
46470,1
27098,1
60185,1
53520,1
69176,1
37256,1
7407,1
70940,1
9672,1
6984,1
57859,1
53087,1
78112,1
77540,1
39526,1
61135,1
67567,1
22903,1
20271,1
33599,1
63533,1
74989,1
37974,1
70865,1
23842,1
16910,1
23447,1
46592,1
63274,1
71143,1
21339,1
9709,1
16611,1
67295,1
4130,1
32398,1
11893,1
68326,1
55555,1
54712,1
1001,1
47269,1
48044,1
57894,1
7678,1
10096,1
28198,1
17919,1
41249,1
36387,1
48921,1
54128,1
69471,1
19189,1
1479,1
27426,1
56452,1
18004,1
42333,1
42735,1
46922,1
55409,1
75753,1
9621,1
4492,1
69638,1
39424,1
23202,1
44355,1
69850,1
64449,1
37853,1
11445,1
35561,1
22045,1
69365,1
65818,1
38711,1
23352,1
3822,1
43409,1
74543,1
40055,1
50119,1
56487,1
23601,1
45745,1
29366,1
18320,1
22316,1
7426,1
22804,1
19928,1
9020,1
1827,1
50806,1
12026,1
49974,1
2697,1
59236,1
77423,1
49274,1
29256,1
13015,1
29671,1
71125,1
75089,1
34678,1
74479,1
67173,1
20368,1
64117,1
28811,1
12490,1
37925,1
30937,1
33188,1
69148,1
66951,1
14833,1
20593,1
54875,1
52707,1
31483,1
32255,1
72695,1
12141,1
12934,1
37295,1
37478,1
50969,1
77001,1
16077,1
45650,1
8088,1
25601,1
24735,1
53457,1
74900,1
40902,1
43899,1
13876,1
2942,1
62736,1
35216,1
70342,1
71565,1
71706,1
53110,1
72624,1
48743,1
8346,1
1253,1
12404,1
41671,1
45213,1
61603,1
52456,1
27418,1
55487,1
66716,1
75377,1
47115,1
22680,1
36008,1
16030,1
2832,1
47946,1
76964,1
47035,1
71370,1
61304,1
52395,1
60140,1
44850,1
49895,1
65287,1
54012,1
36451,1
39006,1
41951,1
53302,1
5652,1
36533,1
42732,1
63572,1
40853,1
18071,1
18307,1
51687,1
5553,1
47813,1
72646,1
55080,1
12699,1
29932,1
13098,1
65868,1
23107,1
43708,1
9955,1
51627,1
39810,1
68935,1
21893,1
30134,1
52921,1
16168,1
38273,1
13023,1
2709,1
64358,1
15980,1
69616,1
15889,1
20943,1
70429,1
36374,1
198,1
41270,1
34018,1
51397,1
23990,1
10533,1
51264,1
66076,1
36424,1
6128,1
19278,1
53208,1
61023,1
38294,1
8949,1
25406,1
12917,1
21608,1
63356,1
48970,1
15110,1
45842,1
5631,1
179,1
71839,1
33182,1
23591,1
33538,1
25510,1
69751,1
2858,1
13873,1
28926,1
49821,1
62877,1
7876,1
21516,1
57342,1
53712,1
24996,1
31980,1
58618,1
52478,1
6245,1
3481,1
25914,1
36992,1
68430,1
60277,1
61313,1
40226,1
66725,1
51065,1
74264,1
61466,1
39835,1
60020,1
43465,1
40083,1
63585,1
70585,1
53320,1
56935,1
13354,1
32685,1
11648,1
27794,1
3031,1
16272,1
36530,1
6846,1
18109,1
7269,1
8870,1
12474,1
16042,1
5502,1
45856,1
3643,1
44216,1
49067,1
32610,1
52250,1
73526,1
25174,1
61015,1
22764,1
41219,1
38080,1
29252,1
6537,1
22766,1
19436,1
5555,1
43861,1
43803,1
